genome_name,isolate_genus,isolate_species,strain,msk_id,Module,Description,pathway_completeness
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0136,crotonyl-CoA to butyrate XIV,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0136,crotonyl-CoA to butyrate XIV,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0136,crotonyl-CoA to butyrate XIV,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0136,crotonyl-CoA to butyrate XIV,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0136,crotonyl-CoA to butyrate XIV,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0137,crotonyl-CoA to butyrate XV,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,1
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0138,crotonyl-CoA to butyrate XVI,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0139,crotonyl-CoA to butyrate XVII,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0140,crotonyl-CoA to butyrate XVIII,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0.5
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0.5
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0.5
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0.5
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0141,crotonyl-CoA to butyrate XIX,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0142,crotonyl-CoA to butyrate XX,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Prevotella_buccalis_ATCC35310,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Escherichia_coli_K_12_MG1655,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0.5
Bacteroides_finegoldii_DSM17565,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_thetaiotaomicron_DFI_3_60B,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_xylanisolvens_XB1A,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_faecis_MAJ27,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Parabacteroides_distasonis_ATCC8503,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_nordii_FDAARGOS_1461,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Butyricimonas_paravirosa_DSM105722,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_salyersiae_WAL10018,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Prevotella_stercorea_DSM18206,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_intestinalis_DSM17393,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Butyricimonas_synergistica_DSM23225,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Odoribacter_splanchnicus_DSM20712,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_stercoris_ATCC43183,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Parabacteroides_johnsonii_DSM18315,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Phocaeicola_vulgatus_ATCC8482,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Phocaeicola_coprocola_DSM17136,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Alistipes_putredinis_DSM17216,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_thetaiotaomicron_VPI_5482,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Alistipes_communis_5CBH24,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_eggerthii_DSM20697,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Alistipes_shahii_WAL8301,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_caccae_ATCC43185,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_cellulosilyticus_DSM14838,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Phocaeicola_dorei_DSM17855,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Alistipes_finegoldii_DSM17242,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Alistipes_onderdonkii_WAL8169,NA,NA,NA,NA,MF0143,crotonyl-CoA to butyrate XXI,0
Bacteroides_ovatus_ATCC8483,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
Parabacteroides_merdae_ATCC43184,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
Phocaeicola_massiliensis_B84634,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
Bacteroides_uniformis_ATCC8492,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
Prevotella_copri_DSM18205,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
Bacteroides_fragilis_NCTC9343,NA,NA,NA,NA,MF0144,crotonyl-CoA to butyrate XXII,0
